cause_i,effect_j,lingam_b_ij,b_median_bootstrap,b_iqr_low,b_iqr_high,bootstrap_freq,is_stable_edge,has_path,n_int_cells,mw_pvalue_raw,mw_p_bh,wasserstein,verdict,mw_pvalue_raw_rev,mw_p_bh_rev
ENSG00000198034,ENSG00000149273,0.0,0.0,0.0,0.14779385257590086,0.27,False,False,144,9.6840856993742e-68,2.763890405010582e-66,0.5791973292030833,false_omission,3.558472332991343e-46,2.783516136028784e-45
ENSG00000231500,ENSG00000149273,0.0,0.0,0.0,0.07260522159788871,0.34,False,False,98,1.8195575223344957e-45,1.3724662454180195e-44,0.56657191601414,false_omission,1.5887044934772759e-18,3.663039181467256e-18
ENSG00000105372,ENSG00000149273,0.0,0.0,-0.043461832815407116,0.0,0.29,False,False,337,1.1191034850796693e-131,1.181773280244131e-128,0.531034856888637,false_omission,6.597261124632024e-54,8.495985058062705e-53
ENSG00000138326,ENSG00000149273,0.0,0.0,0.0,0.023712760578877647,0.29,False,False,194,4.3400052222938096e-76,2.182402626067744e-74,0.5244645619150397,false_omission,2.717981269194193e-57,4.415674185029336e-56
ENSG00000142534,ENSG00000142541,0.0,0.0,0.0,0.25311024697778606,0.26,False,False,214,3.84647951930493e-65,9.231550846331832e-64,0.5076422807106418,false_omission,0.10135659223884659,0.11398568839640255
ENSG00000231500,ENSG00000170889,0.0,0.04473908748268925,0.0,0.06503854962625696,0.65,False,False,98,7.705079721285587e-43,5.085352616048487e-42,0.49880831447564444,false_omission,9.524106117643336e-15,1.8904992594419854e-14
ENSG00000083845,ENSG00000149273,0.0,0.0,0.0,0.03600366961903478,0.26,False,False,115,8.909411790091154e-42,5.600201696628726e-41,0.49853051435398454,false_omission,1.6121553372126373e-07,2.470879587948541e-07
ENSG00000142534,ENSG00000149273,0.0,0.0,0.0,0.0,0.05,False,False,214,1.2217945544172825e-73,5.375896039436042e-72,0.4909159387250511,false_omission,9.408795376264527e-55,1.3247583889780454e-53
ENSG00000198034,ENSG00000138326,0.0,0.0,0.0,0.0,0.06,False,False,144,7.905577415942171e-46,6.093642154186083e-45,0.48399065915348377,false_omission,7.421293299367565e-55,1.0735459896071437e-53
ENSG00000198034,ENSG00000233927,0.0,0.0,0.0,0.0,0.0,False,False,144,6.206214318121721e-47,5.243009855949229e-46,0.483530253806958,false_omission,2.5525599987775383e-51,2.7505136313357963e-50
ENSG00000142534,ENSG00000170889,0.0,0.05586733758215773,0.0,0.07040615070048406,0.64,False,False,214,1.3843757461044071e-67,3.847107336542773e-66,0.4818386299608176,false_omission,2.396585864248893e-45,1.7948898387566177e-44
ENSG00000186468,ENSG00000170889,0.0,0.0,0.0,0.06502784859232633,0.45,False,False,91,3.186096957174412e-26,1.0681010751670408e-25,0.46777053311221983,false_omission,4.917387196790804e-40,2.8689286628790545e-39
ENSG00000231500,ENSG00000233927,0.0,0.0,0.0,0.0,0.22,False,False,98,1.1801175857275288e-30,4.7930929635702705e-30,0.4596621250426841,false_omission,1.9835589789886335e-34,9.309503474719986e-34
ENSG00000138326,ENSG00000142534,0.0,0.0388623387127916,0.0,0.05879713635171276,0.67,False,True,194,4.172218639608409e-56,6.3853085267050426e-55,0.4579305014095906,indirect_path,4.455153180170119e-49,4.316185099320776e-48
ENSG00000198034,ENSG00000142534,0.0,0.0,0.0,0.0,0.09,False,True,144,3.0362666111056566e-44,2.15187754451515e-43,0.4492734574799815,indirect_path,3.243354227878007e-44,2.283321376426117e-43
ENSG00000198034,ENSG00000142541,0.0,0.0,0.0,0.0,0.19,False,True,144,4.5572828480039236e-46,3.5385960937442234e-45,0.4458064184869259,indirect_path,0.2673785971053806,0.2884083744058038
ENSG00000083845,ENSG00000233927,0.0,0.0,0.0,0.0,0.09,False,False,115,2.753629669790576e-33,1.2217785425625415e-32,0.4437870974183638,false_omission,9.810411077658332e-16,2.031332176079843e-15
ENSG00000170889,ENSG00000149273,0.0,0.0,0.0,0.04038570692458171,0.3,False,False,221,3.6048586204193524e-58,6.445883479068328e-57,0.4433969321557371,false_omission,3.2950699849587856e-70,1.0544223951868114e-68
ENSG00000231500,ENSG00000145592,0.0,0.0,0.0,0.2556808652375096,0.4,False,False,98,4.252290711895631e-31,1.767881492819601e-30,0.437639077503907,false_omission,3.628775101592391e-13,6.641224449361465e-13
ENSG00000231500,ENSG00000138326,0.0,0.0,0.0,0.17246041192787834,0.3,False,False,98,3.4642669911631533e-28,1.2836020851467684e-27,0.4375445773714245,false_omission,6.1916711423632495e-18,1.3759041058271002e-17
ENSG00000186468,ENSG00000138326,0.0,0.0,0.0,0.0,0.01,False,False,91,1.7677691074437806e-25,5.7794556577728555e-25,0.43489879728922926,false_omission,5.216049009658338e-60,1.0200273618887418e-58
ENSG00000134419,ENSG00000149273,0.0,0.0,0.0,0.04995087733819635,0.27,False,False,251,5.0619601643466684e-73,1.843251701224166e-71,0.4334237779940113,false_omission,1.1417839009904445e-57,1.8856605641902268e-56
ENSG00000105372,ENSG00000138326,0.0,0.0,0.0,0.0,0.13,False,False,337,2.482126301019122e-94,4.368542289793655e-92,0.4332109802500911,false_omission,3.858981645433887e-52,4.381811416750737e-51
ENSG00000112306,ENSG00000170889,0.0,0.0,0.0,0.0,0.12,False,False,388,3.410855893859913e-103,9.00465955979017e-101,0.42951955037263817,false_omission,2.2251372820493405e-26,7.507172427616945e-26
ENSG00000186468,ENSG00000149273,0.0,0.0,0.0,0.0,0.05,False,False,91,7.890122711791184e-29,2.986369026398384e-28,0.42831435061516193,false_omission,5.860241970472813e-52,6.514121600862411e-51
ENSG00000265681,ENSG00000149273,0.0,0.0,0.0,0.07450490821596165,0.32,False,False,119,6.929988291725753e-35,3.3113428217476905e-34,0.4276963146677034,false_omission,1.3861060254289105e-52,1.6263644031699216e-51
ENSG00000145425,ENSG00000149273,0.0,0.0,0.0,0.0,0.09,False,False,128,7.699264938675759e-34,3.4894522640521894e-33,0.42735433492033814,false_omission,6.632900369969256e-51,6.867002735968171e-50
ENSG00000198034,ENSG00000145592,0.0,0.0,0.0,0.0,0.11,False,False,144,3.4641659984419075e-44,2.422622049241493e-43,0.4211224022593733,false_omission,0.07084431329268116,0.08105264879422677
ENSG00000233927,ENSG00000149273,0.0,0.0,0.0,0.028465636610457465,0.36,False,False,247,1.5969810270750928e-75,7.665508929960445e-74,0.4202222074919023,false_omission,4.151940324758662e-52,4.66430742866505e-51
ENSG00000265681,ENSG00000168028,0.0,0.011526018558037036,0.0,0.04101360010604631,0.5,False,False,119,4.7697357376824307e-35,2.3104774949507553e-34,0.4190964274418487,false_omission,6.219434345038607e-25,1.9488791300773792e-24
ENSG00000112306,ENSG00000149273,0.0,0.0,0.0,0.0,0.02,False,False,388,2.8925699114018664e-109,1.018184608813457e-106,0.41892185759498596,false_omission,6.17761279284258e-35,2.9787941138090247e-34
ENSG00000198034,ENSG00000137818,0.0,0.0,0.0,0.0,0.07,False,False,144,4.869488076275587e-50,4.8057751481747855e-49,0.41585712785671397,false_omission,0.876443795525013,0.8848227993063228
ENSG00000138326,ENSG00000142541,0.0,0.0,0.0,0.0,0.25,False,True,194,1.6027113778886363e-52,1.8598496868685715e-51,0.41548119788877436,indirect_path,0.08526795509513789,0.09692460772924179
ENSG00000186468,ENSG00000233927,0.0,0.0,0.0,0.0,0.04,False,False,91,3.1230911623067994e-25,9.963698693039214e-25,0.4144599246465178,false_omission,7.878447092653717e-53,9.454136511184461e-52
ENSG00000164587,ENSG00000149273,0.0,0.0,0.0,0.07039371475091385,0.35,False,False,145,8.65705098296662e-42,5.474159184438773e-41,0.4119469833617597,false_omission,1.8012427964150256e-38,9.70465506639932e-38
ENSG00000105372,ENSG00000265681,0.0,0.0,0.0,0.0,0.14,False,True,337,1.298573670302295e-81,8.570586223995146e-80,0.4086691571626554,indirect_path,6.246104043040169e-18,1.3827852975787041e-17
ENSG00000149273,ENSG00000142534,0.0,0.0,0.0,0.0,0.23,False,True,221,9.408795376264527e-55,1.3247583889780454e-53,0.4074415235568783,indirect_path,1.2217945544172825e-73,5.375896039436042e-72
ENSG00000164587,ENSG00000170889,0.0,0.0,-0.03982006146551384,0.0,0.3,False,False,145,7.633717821022526e-38,4.050857295979793e-37,0.40261840620311073,false_omission,1.6741970671284803e-32,7.305587202015188e-32
ENSG00000233927,ENSG00000142534,0.0,0.0,0.0,0.0,0.15,False,True,247,1.4375518421935827e-56,2.2657533512782436e-55,0.3963517758589141,indirect_path,2.614036271500507e-50,2.6289736216233673e-49
ENSG00000134419,ENSG00000233927,0.0,0.0,0.0,0.0,0.22,False,False,251,3.989714882090898e-53,4.8989987389395215e-52,0.3961339898809616,false_omission,2.773993234805448e-46,2.1860722805630996e-45
ENSG00000163682,ENSG00000170889,0.0,0.0,0.0,0.0,0.17,False,False,194,1.6874811820407657e-31,7.099522423247206e-31,0.39289460059684594,false_omission,4.443284961162492e-18,9.962014689994887e-18
ENSG00000112306,ENSG00000138326,0.0,0.0,0.0,0.0,0.0,False,False,388,3.846775603005561e-85,3.385162530644894e-83,0.3920311009484529,false_omission,3.182658043890886e-45,2.366821756583645e-44
ENSG00000174748,ENSG00000168028,0.0,0.0,0.0,0.22395763011633749,0.35,False,False,134,4.393621901374186e-22,1.1988797746385375e-21,0.3891787187413631,false_omission,2.348334056740795e-24,7.208839429994999e-24
ENSG00000170889,ENSG00000138326,0.0,0.0,0.0,0.0,0.05,False,False,221,4.1390127858521745e-51,4.370797501859896e-50,0.38866713176751777,false_omission,1.772196066866144e-70,6.03690015035693e-69
ENSG00000142534,ENSG00000233927,0.0,0.0,0.0,0.0,0.02,False,False,214,2.614036271500507e-50,2.6289736216233673e-49,0.3847932113225663,false_omission,1.4375518421935827e-56,2.2657533512782436e-55
ENSG00000231500,ENSG00000198034,0.0,0.027383618240516935,0.0,0.07167544180381541,0.51,False,False,98,4.352830707117013e-33,1.9152455111314857e-32,0.38432842026300196,false_omission,1.6635469818407823e-18,3.827245343842845e-18
ENSG00000089009,ENSG00000149273,0.0,0.0,0.0,0.05407033832386793,0.28,False,False,218,9.552963476834719e-58,1.627085392183462e-56,0.38242727845100133,false_omission,1.1502817915310909e-37,6.073487859284159e-37
ENSG00000231500,ENSG00000186468,0.0,0.0,0.0,0.0413025798481046,0.49,False,True,98,1.1257380117916743e-30,4.589881623366827e-30,0.3816520808392439,indirect_path,7.880376368461091e-06,1.120010423296758e-05
ENSG00000083845,ENSG00000145592,0.0,0.0,0.0,0.0,0.0,False,False,115,1.597466511160916e-31,6.77479773408003e-31,0.3815405962757692,false_omission,0.025171216723772913,0.03032950118972552
ENSG00000188846,ENSG00000168028,0.0,0.0,0.0,0.26902732363346726,0.27,False,False,176,6.814301029467448e-49,6.424912399212164e-48,0.38086469451910143,false_omission,1.675941676320699e-14,3.3018552429004815e-14
ENSG00000265681,ENSG00000142541,0.0,0.0,0.0,0.06828041325438637,0.48,False,False,119,1.6591853114405058e-24,5.1081623582541515e-24,0.3785491236279573,false_omission,0.13228668342888067,0.1470470923167347
ENSG00000142534,ENSG00000138326,0.0,0.0,0.0,0.0,0.04,False,False,214,4.455153180170119e-49,4.316185099320776e-48,0.377572630153082,false_omission,4.172218639608409e-56,6.3853085267050426e-55
ENSG00000083845,ENSG00000138326,0.0,0.0,0.0,0.0,0.01,False,False,115,3.507571493201759e-32,1.5180309413201054e-31,0.37621744597190676,false_omission,2.27459788356827e-07,3.4610596038156963e-07
ENSG00000168028,ENSG00000149273,0.0,0.0,0.0,0.023014264210495083,0.26,False,False,179,5.826735781392051e-42,3.729110900090913e-41,0.37499740015272853,false_omission,4.7234858118306375e-39,2.6115188572215463e-38
ENSG00000231500,ENSG00000109475,0.0,0.0,0.0,0.0,0.08,False,False,98,1.3476486770816872e-23,4.0087802901359486e-23,0.374571459765234,false_omission,0.008873521821931095,0.011063092141628377
ENSG00000174748,ENSG00000149273,0.0,0.0,0.0,0.0,0.05,False,False,134,1.52834973558249e-20,3.842707906607403e-20,0.37369004641341574,false_omission,1.0829146812430938e-46,8.796599256866977e-46
ENSG00000142534,ENSG00000145592,0.0,0.0,0.0,0.0,0.09,False,False,214,1.619857864259114e-53,2.0124351819501464e-52,0.37313901080995393,false_omission,0.5824186113164942,0.6053484779037578
ENSG00000083845,ENSG00000109475,0.0,0.0,0.0,0.0,0.19,False,True,115,1.3072706343479911e-25,4.30055386252797e-25,0.37226285198282294,indirect_path,3.092802558976513e-06,4.4801090566244135e-06
ENSG00000265681,ENSG00000138326,0.0,0.0,0.0,0.0,0.17,False,False,119,1.9423444825457318e-27,7.04850781294946e-27,0.36943554182227467,false_omission,8.268210570765248e-47,6.874984537581182e-46
ENSG00000186468,ENSG00000142534,0.0,0.0,0.0,0.0,0.23,False,False,91,2.035912489450913e-21,5.388279671328733e-21,0.36883792302987856,false_omission,9.80801175457673e-48,8.703580178851284e-47
ENSG00000186468,ENSG00000109475,0.0,0.04616840269127247,0.0,0.06170798976025353,0.61,False,False,91,3.2860365303803993e-18,7.414646530089106e-18,0.3673594449116143,false_omission,8.147660134938998e-11,1.3877305004025132e-10
ENSG00000108298,ENSG00000149273,0.0,0.0,0.0,0.0744485251019146,0.35,False,False,190,2.4774042579644653e-43,1.666330507267819e-42,0.3667041316672929,false_omission,1.1153042237431984e-46,8.990543971548225e-46
ENSG00000112306,ENSG00000142534,0.0,0.0,0.0,0.0,0.0,False,False,388,1.0868836570309823e-76,5.738745709123587e-75,0.3660343104741153,false_omission,7.642167598252793e-27,2.6722281403162085e-26
ENSG00000198034,ENSG00000105372,0.0,0.0,0.0,0.0,0.06,False,False,144,1.499141400309814e-45,1.1389160566382472e-44,0.36121184583775845,false_omission,1.0621901507487536e-93,1.602389713129548e-91
ENSG00000112306,ENSG00000233927,0.0,0.0,0.0,0.0,0.02,False,False,388,1.369342089288658e-77,7.610659190993805e-76,0.3606395979471534,false_omission,1.3976883645110864e-31,5.9514472295310774e-31
ENSG00000134419,ENSG00000145592,0.0,0.0,0.0,0.0,0.2,False,False,251,3.039159909016143e-59,5.835187025310995e-58,0.3595560791401614,false_omission,8.928362449112154e-06,1.2587918219308993e-05
ENSG00000170889,ENSG00000233927,0.0,0.0,0.0,0.0,0.06,False,False,221,2.548208745446415e-39,1.4389884680167993e-38,0.3592950082858451,false_omission,3.6821091886603575e-65,9.042575123779855e-64
ENSG00000198034,ENSG00000168028,0.0,0.0,0.0,0.0,0.22,False,False,144,4.14034024871766e-43,2.7498108821672005e-42,0.3588604155813636,false_omission,1.4623564981052985e-26,5.0068716001752047e-26
ENSG00000134419,ENSG00000138326,0.0,0.0,0.0,0.0,0.03,False,False,251,2.378229476848882e-46,1.888278441768736e-45,0.35857546835281917,false_omission,4.406746948614187e-48,4.011659291152225e-47
ENSG00000138326,ENSG00000186468,0.0,0.0,0.0,0.0,0.12,False,True,194,5.216049009658338e-60,1.0200273618887418e-58,0.35794518095905103,indirect_path,1.7677691074437806e-25,5.7794556577728555e-25
ENSG00000142534,ENSG00000265681,0.0,0.0,0.0,0.0,0.16,False,False,214,9.714590431617225e-48,8.693735165921856e-47,0.35654779555100374,false_omission,1.2046450160103633e-14,2.3822193575036398e-14
ENSG00000134419,ENSG00000142541,0.0,0.0,0.0,0.0,0.16,False,True,251,2.634873837469364e-48,2.44072523891899e-47,0.355437874208178,indirect_path,0.04884325119936686,0.056992788139813705
ENSG00000145425,ENSG00000233927,0.0,0.0,0.0,0.0,0.01,False,False,128,2.9263541599640117e-22,8.068485621206257e-22,0.35411669403566337,false_omission,1.8998731269498132e-51,2.0683154866587656e-50
ENSG00000105372,ENSG00000174748,0.0,0.0,0.0,0.0,0.17,False,True,337,1.364334379360959e-83,1.1082593112347484e-81,0.3515251238111092,indirect_path,2.997548219695046e-08,4.6964553709168684e-08
ENSG00000134419,ENSG00000142534,0.0,0.0,0.0,0.0,0.08,False,True,251,7.342002983529249e-47,6.153297738576894e-46,0.35079344493101317,indirect_path,1.82863153490978e-39,1.043802649116069e-38
ENSG00000145425,ENSG00000170889,0.0,0.0,0.0,0.0,0.07,False,True,128,4.270093972187119e-25,1.3500656391106577e-24,0.3485760205876882,indirect_path,4.08489483215929e-37,2.1145337954706916e-36
ENSG00000142534,ENSG00000167526,0.0,0.0,0.0,0.0,0.19,False,False,214,1.4524045172522083e-55,2.160196014392017e-54,0.34776204948148126,false_omission,4.9056674281888994e-08,7.629432701277581e-08
ENSG00000145425,ENSG00000145592,0.0,0.0,0.0,0.0,0.04,False,False,128,2.2502678042205955e-26,7.567779621837417e-26,0.34722385153184854,false_omission,6.661138108853903e-07,9.893335925386387e-07
ENSG00000198755,ENSG00000149273,0.0,0.0,0.0,0.0,0.08,False,False,206,1.4815948559950748e-28,5.548099886279429e-28,0.34635631862344257,false_omission,1.9109626572551414e-09,3.1530883844709833e-09
ENSG00000109475,ENSG00000168028,0.0,0.0,0.0,0.0,0.09,False,False,264,5.611213268200857e-54,7.315359520024821e-53,0.3459660302128841,false_omission,2.1144070410369444e-21,5.582034588337534e-21
ENSG00000161970,ENSG00000168028,0.0,0.0,0.0,0.0,0.29,False,True,167,8.647092209708357e-42,5.474159184438773e-41,0.3437864261569907,indirect_path,4.5219653015056664e-17,9.785236390143409e-17
ENSG00000142534,ENSG00000109475,0.0,0.0,0.0,0.030987987457661778,0.35,False,False,214,7.800525585324855e-34,3.5202371872235236e-33,0.34157956556328645,false_omission,6.700006092781123e-13,1.2094369972610027e-12
ENSG00000186468,ENSG00000145592,0.0,0.0,0.0,0.0,0.09,False,False,91,2.082452755395413e-19,4.997886612948991e-19,0.34101322260095235,false_omission,5.057105660796352e-06,7.275617953407285e-06
ENSG00000233927,ENSG00000138326,0.0,0.0,0.0,0.0,0.17,False,False,247,1.305659232664806e-53,1.661176083968717e-52,0.3398290269453308,false_omission,1.9404530336774162e-54,2.627074876363271e-53
ENSG00000145425,ENSG00000138326,0.0,0.0,0.0,0.0,0.07,False,False,128,1.444060298559147e-26,4.9671911246855346e-26,0.33854414275972056,false_omission,7.60727518501198e-45,5.540194893360449e-44
ENSG00000112306,ENSG00000142541,0.0,0.0,0.0,0.0,0.2,False,False,388,2.7760212040147363e-75,1.2745558223650268e-73,0.33801830795070026,false_omission,0.09741280324481537,0.10978433321934368
ENSG00000105372,ENSG00000137818,0.0,0.0,0.0,0.0,0.19,False,False,337,1.3661376786196893e-78,8.014674381235511e-77,0.3374879783330679,false_omission,0.15540247216123443,0.1712995935305465
ENSG00000112306,ENSG00000145592,0.0,0.0,0.0,0.0,0.02,False,False,388,1.6886768991782453e-82,1.1888285370214848e-80,0.33684746417711536,false_omission,7.908939871095413e-06,1.1225592075103167e-05
ENSG00000188846,ENSG00000149273,0.0,0.0,0.0,0.0,0.21,False,False,176,1.5652327319950705e-38,8.476337256342536e-38,0.3351045455697881,false_omission,2.8158212312946423e-34,1.304169833441729e-33
ENSG00000231500,ENSG00000174748,0.0,0.0,0.0,0.03173237044218228,0.29,False,False,98,4.350712329633499e-25,1.3714484239083506e-24,0.3334705847713793,false_omission,0.03820963547680001,0.04513352915380404
ENSG00000170889,ENSG00000109475,0.0,0.0,0.0,0.03496637768192922,0.35,False,False,221,8.987797351311302e-36,4.435100001394736e-35,0.3327971679108591,false_omission,8.176523934688958e-55,1.1668120641934512e-53
